lobbyistName	lobbyistLastName	lobbyistFirstName	lobbystFirmName	lobbyistZip	primaryLobbyistID	annualLobbyistRegistrationId	clientName	clientZip	businessType	industryTradeType	incomeAmount	dateIncomeReceived	reportMonth	reportDueDate	fiscalYear	runDate
GOFF, ERIN E (Husch Blackwell Strategies)	GOFF	ERIN	Husch Blackwell Strategies	80202	20105000068	20235078323	Husch Blackwell Strategies	80202	Business Entity	Government/Civil	22,534	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
GOFF, ERIN E (Husch Blackwell Strategies)	GOFF	ERIN	Husch Blackwell Strategies	80202	20105000068	20235078323	Husch Blackwell Strategies	80202	Business Entity	Government/Civil	21,835	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
GOFF, ERIN E (Husch Blackwell Strategies)	GOFF	ERIN	Husch Blackwell Strategies	80202	20105000068	20235078323	Husch Blackwell Strategies	80202	Business Entity	Government/Civil	21,884	10/31/2023	October  	11/15/2023	2023-2024	02/28/2024
GOFF, ERIN E (Husch Blackwell Strategies)	GOFF	ERIN	Husch Blackwell Strategies	80202	20105000068	20235078323	Husch Blackwell Strategies	80202	Business Entity	Government/Civil	22,653	09/30/2023	September	10/16/2023	2023-2024	02/28/2024
GOFF, ERIN E (Husch Blackwell Strategies)	GOFF	ERIN	Husch Blackwell Strategies	80202	20105000068	20235078323	Husch Blackwell Strategies	80202	Business Entity	Government/Civil	23,188	08/31/2023	August   	09/15/2023	2023-2024	02/28/2024
GOFF, ERIN E (Husch Blackwell Strategies)	GOFF	ERIN	Husch Blackwell Strategies	80202	20105000068	20235078323	Husch Blackwell Strategies	80202	Business Entity	Government/Civil	24,250	07/31/2023	July     	08/15/2023	2023-2024	02/28/2024
Goldin-Dubois, Jon (Western Resource Advocates)	Goldin-Dubois	Jon	Western Resource Advocates	80302	20185005877	20235077397	Western Resource Advocates	80302	Organization	environmental non-profit	342	01/26/2024	January  	02/15/2024	2023-2024	02/28/2024
Gómez, Maggie (State Innovation Exchange)	Gómez	Maggie	State Innovation Exchange	80205	20215053948	20235087836	SiX Action	53715	Organization	Political Organizations	527	01/19/2024	January  	02/15/2024	2023-2024	02/28/2024
Gómez, Maggie (State Innovation Exchange)	Gómez	Maggie	State Innovation Exchange	80205	20215053948	20235087836	SiX Action	53715	Organization	Political Organizations	502	12/08/2023	December 	01/16/2024	2023-2024	02/28/2024
Gómez, Maggie (State Innovation Exchange)	Gómez	Maggie	State Innovation Exchange	80205	20215053948	20235087836	SiX Action	53715	Organization	Political Organizations	502	12/08/2023	November 	12/15/2023	2023-2024	02/28/2024
Gómez, Maggie (State Innovation Exchange)	Gómez	Maggie	State Innovation Exchange	80205	20215053948	20235087836	SiX Action	53715	Organization	Political Organizations	502	10/13/2023	October  	11/15/2023	2023-2024	02/28/2024
Gómez, Maggie (State Innovation Exchange)	Gómez	Maggie	State Innovation Exchange	80205	20215053948	20235087836	SiX Action	53715	Organization	Political Organizations	502	09/15/2023	September	10/16/2023	2023-2024	02/28/2024
Gómez, Maggie (State Innovation Exchange)	Gómez	Maggie	State Innovation Exchange	80205	20215053948	20235087836	SiX Action	53715	Organization	Political Organizations	502	08/15/2023	August   	09/15/2023	2023-2024	02/28/2024
González, Alejo R	González	Alejo		80223	20235098969	20235098969	SEIU Local 105	80226	Professional Association	Labor Unions	3,000	01/01/2024	January  	02/15/2024	2023-2024	02/28/2024
González, Alejo R	González	Alejo		80223	20235098969	20235098969	SEIU Local 105	80226	Professional Association	Labor Unions	3,000	12/01/2023	December 	01/16/2024	2023-2024	02/28/2024
González, Alejo R	González	Alejo		80223	20235098969	20235098969	SEIU Local 105	80226	Professional Association	Labor Unions	3,000	11/01/2023	November 	12/15/2023	2023-2024	02/28/2024
Gorman, Tristan (Gorman Consulting)	Gorman	Tristan	Gorman Consulting	80204	20185032494	20235079517	Colorado Criminal Defense Bar	80203	Professional Association	Attorney/Legal	5,316	02/15/2024	February 	03/15/2024	2023-2024	02/28/2024
Gorman, Tristan (Gorman Consulting)	Gorman	Tristan	Gorman Consulting	80204	20185032494	20235079517	Office of Respondent Parent Counsel	80203	Government	Attorney/Legal	10,000	02/13/2024	February 	03/15/2024	2023-2024	02/28/2024
Gorman, Tristan (Gorman Consulting)	Gorman	Tristan	Gorman Consulting	80204	20185032494	20235079517	Colorado Criminal Defense Bar	80203	Professional Association	Attorney/Legal	5,316	01/12/2024	January  	02/15/2024	2023-2024	02/28/2024
Gorman, Tristan (Gorman Consulting)	Gorman	Tristan	Gorman Consulting	80204	20185032494	20235079517	Colorado Criminal Defense Bar	80203	Professional Association	Attorney/Legal	5,316	12/15/2023	December 	01/16/2024	2023-2024	02/28/2024
Gorman, Tristan (Gorman Consulting)	Gorman	Tristan	Gorman Consulting	80204	20185032494	20235079517	Colorado Criminal Defense Bar	80203	Professional Association	Attorney/Legal	5,316	11/15/2023	November 	12/15/2023	2023-2024	02/28/2024
Gorman, Tristan (Gorman Consulting)	Gorman	Tristan	Gorman Consulting	80204	20185032494	20235079517	Office of Respondent Parent Counsel	80203	Government	Attorney/Legal	10,000	11/24/2023	November 	12/15/2023	2023-2024	02/28/2024
Gorman, Tristan (Gorman Consulting)	Gorman	Tristan	Gorman Consulting	80204	20185032494	20235079517	Colorado Criminal Defense Bar	80203	Professional Association	Attorney/Legal	5,316	10/13/2023	October  	11/15/2023	2023-2024	02/28/2024
Gottlieb, Darbi	Gottlieb	Darbi		20004	20235002894	20235077683	Advanced Medical Technology Association (AdvaMed)	20004-2654	Trade	Healthcare/Medical	17	01/31/2024	January  	02/15/2024	2023-2024	02/28/2024
Gottlieb, Darbi	Gottlieb	Darbi		20004	20235002894	20235077683	Advanced Medical Technology Association (AdvaMed)	20004-2654	Trade	Healthcare/Medical	17	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Gottlieb, Darbi	Gottlieb	Darbi		20004	20235002894	20235077683	Advanced Medical Technology Association (AdvaMed)	20004-2654	Trade	Healthcare/Medical	67	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Granger, James Benjamin	Granger	James		80111	20225053547	20235075453	Cliintel Capital Management Group, LLC.	80237	Business Entity	Financial/Investment	798	01/27/2024	January  	02/15/2024	2023-2024	02/28/2024
Granger, James Benjamin	Granger	James		80111	20225053547	20235075453	Cliintel Capital Management Group, LLC.	80237	Business Entity	Financial/Investment	1,059	01/13/2024	January  	02/15/2024	2023-2024	02/28/2024
Granger, James Benjamin	Granger	James		80111	20225053547	20235075453	Cliintel Capital Management Group, LLC.	80237	Business Entity	Financial/Investment	798	12/27/2023	December 	01/16/2024	2023-2024	02/28/2024
Granger, James Benjamin	Granger	James		80111	20225053547	20235075453	Cliintel Capital Management Group, LLC.	80237	Business Entity	Financial/Investment	1,059	12/13/2023	December 	01/16/2024	2023-2024	02/28/2024
Granger, James Benjamin	Granger	James		80111	20225053547	20235075453	Cliintel Capital Management Group, LLC.	80237	Business Entity	Financial/Investment	798	11/27/2023	November 	12/15/2023	2023-2024	02/28/2024
Granger, James Benjamin	Granger	James		80111	20225053547	20235075453	Cliintel Capital Management Group, LLC.	80237	Business Entity	Financial/Investment	1,059	11/13/2023	November 	12/15/2023	2023-2024	02/28/2024
Granger, James Benjamin	Granger	James		80111	20225053547	20235075453	Cliintel Capital Management Group, LLC.	80237	Business Entity	Financial/Investment	1,059	10/27/2023	October  	11/15/2023	2023-2024	02/28/2024
Granger, James Benjamin	Granger	James		80111	20225053547	20235075453	Cliintel Capital Management Group, LLC.	80237	Business Entity	Financial/Investment	798	10/13/2023	October  	11/15/2023	2023-2024	02/28/2024
Granger, James Benjamin	Granger	James		80111	20225053547	20235075453	Cliintel Capital Management Group, LLC.	80237	Business Entity	Financial/Investment	1,059	09/27/2023	September	10/16/2023	2023-2024	02/28/2024
Granger, James Benjamin	Granger	James		80111	20225053547	20235075453	Cliintel Capital Management Group, LLC.	80237	Business Entity	Financial/Investment	798	09/13/2023	September	10/16/2023	2023-2024	02/28/2024
Granger, James Benjamin	Granger	James		80111	20225053547	20235075453	Cliintel Capital Management Group, LLC.	80237	Business Entity	Financial/Investment	798	08/27/2023	August   	09/15/2023	2023-2024	02/28/2024
Granger, James Benjamin	Granger	James		80111	20225053547	20235075453	Cliintel Capital Management Group, LLC.	80237	Business Entity	Financial/Investment	1,059	08/13/2023	August   	09/15/2023	2023-2024	02/28/2024
Granger, James Benjamin	Granger	James		80111	20225053547	20235075453	Cliintel Capital Management Group, LLC.	80237	Business Entity	Financial/Investment	798	07/27/2023	July     	08/15/2023	2023-2024	02/28/2024
Granger, James Benjamin	Granger	James		80111	20225053547	20235075453	Cliintel Capital Management Group, LLC.	80237	Business Entity	Financial/Investment	1,059	07/13/2023	July     	08/15/2023	2023-2024	02/28/2024
Granger, Lynn	Granger	Lynn		80264	20195032448	20235077045	American Petroleum Institute	20001	Trade	Energy	1,013	07/15/2023	July     	08/15/2023	2023-2024	02/28/2024
Grant, Cammie	Grant	Cammie		80130	20175043293	20235081533	Clear Strategies	80207	Business Entity	Government/Civil	3,000	01/04/2024	January  	02/15/2024	2023-2024	02/28/2024
Grant, Cammie	Grant	Cammie		80130	20175043293	20235081533	Rees Consulting & Public Affairs	80203	Business Entity	Consultant	2,500	01/04/2024	January  	02/15/2024	2023-2024	02/28/2024
Grant, Cammie	Grant	Cammie		80130	20175043293	20235081533	Clear Strategies	80207	Business Entity	Government/Civil	3,000	12/29/2023	December 	01/16/2024	2023-2024	02/28/2024
Grant, Cammie	Grant	Cammie		80130	20175043293	20235081533	Rees Consulting & Public Affairs	80203	Business Entity	Consultant	2,500	12/29/2023	December 	01/16/2024	2023-2024	02/28/2024
Grant, Cammie	Grant	Cammie		80130	20175043293	20235081533	Clear Strategies	80207	Business Entity	Government/Civil	3,000	11/01/2023	November 	12/15/2023	2023-2024	02/28/2024
Grant, Cammie	Grant	Cammie		80130	20175043293	20235081533	Rees Consulting & Public Affairs	80203	Business Entity	Consultant	2,500	11/27/2023	November 	12/15/2023	2023-2024	02/28/2024
Grant, Cammie	Grant	Cammie		80130	20175043293	20235081533	Rees Consulting & Public Affairs	80203	Business Entity	Consultant	2,500	11/04/2023	November 	12/15/2023	2023-2024	02/28/2024
Grant, Cammie	Grant	Cammie		80130	20175043293	20235081533	Clear Strategies	80207	Business Entity	Government/Civil	3,000	10/03/2023	October  	11/15/2023	2023-2024	02/28/2024
Grant, Cammie	Grant	Cammie		80130	20175043293	20235081533	Clear Strategies	80207	Business Entity	Government/Civil	3,000	09/01/2023	September	10/16/2023	2023-2024	02/28/2024
Grant, Cammie	Grant	Cammie		80130	20175043293	20235081533	Rees Consulting & Public Affairs	80203	Business Entity	Consultant	2,500	09/25/2023	September	10/16/2023	2023-2024	02/28/2024
Grant, Cammie	Grant	Cammie		80130	20175043293	20235081533	Clear Strategies	80207	Business Entity	Government/Civil	3,000	08/01/2023	August   	09/15/2023	2023-2024	02/28/2024
Grant, Cammie	Grant	Cammie		80130	20175043293	20235081533	Rees Consulting & Public Affairs	80203	Business Entity	Consultant	2,500	08/29/2023	August   	09/15/2023	2023-2024	02/28/2024
Grant, Cammie	Grant	Cammie		80130	20175043293	20235081533	Rees Consulting & Public Affairs	80203	Business Entity	Consultant	2,500	07/31/2023	July     	08/15/2023	2023-2024	02/28/2024
Green Turner, Joan Andrew (J. Andrew Green & Assoc., Inc.) (J. Andrew Green & Assoc., Inc.)	Green Turner	Joan Andrew	J. Andrew Green & Assoc., Inc.	80126	19917000039	20235079419	Colorado Retirement Association	80237	Organization	Financial/Investment	3,000	01/02/2024	January  	02/15/2024	2023-2024	02/28/2024
Green Turner, Joan Andrew (J. Andrew Green & Assoc., Inc.) (J. Andrew Green & Assoc., Inc.)	Green Turner	Joan Andrew	J. Andrew Green & Assoc., Inc.	80126	19917000039	20235079419	Colorado Springs Chamber of Commerce and EDC	80903	Organization	General Business	2,009	01/02/2024	January  	02/15/2024	2023-2024	02/28/2024
Green Turner, Joan Andrew (J. Andrew Green & Assoc., Inc.) (J. Andrew Green & Assoc., Inc.)	Green Turner	Joan Andrew	J. Andrew Green & Assoc., Inc.	80126	19917000039	20235079419	Crowley County	81063	Government	Government/Civil	4,000	01/02/2024	January  	02/15/2024	2023-2024	02/28/2024
Green Turner, Joan Andrew (J. Andrew Green & Assoc., Inc.) (J. Andrew Green & Assoc., Inc.)	Green Turner	Joan Andrew	J. Andrew Green & Assoc., Inc.	80126	19917000039	20235079419	COLORADO HIGH SCHOOL ACTIVITIES ASSOCIATION	80011	Professional Association		2,400	12/27/2023	December 	01/16/2024	2023-2024	02/28/2024
Green Turner, Joan Andrew (J. Andrew Green & Assoc., Inc.) (J. Andrew Green & Assoc., Inc.)	Green Turner	Joan Andrew	J. Andrew Green & Assoc., Inc.	80126	19917000039	20235079419	COLORADO HIGH SCHOOL ACTIVITIES ASSOCIATION	80011	Professional Association		2,400	12/01/2023	December 	01/16/2024	2023-2024	02/28/2024
Green Turner, Joan Andrew (J. Andrew Green & Assoc., Inc.) (J. Andrew Green & Assoc., Inc.)	Green Turner	Joan Andrew	J. Andrew Green & Assoc., Inc.	80126	19917000039	20235079419	Bent County	81054	Government	Government/Civil	1,915	11/03/2023	November 	12/15/2023	2023-2024	02/28/2024
Green Turner, Joan Andrew (J. Andrew Green & Assoc., Inc.) (J. Andrew Green & Assoc., Inc.)	Green Turner	Joan Andrew	J. Andrew Green & Assoc., Inc.	80126	19917000039	20235079419	COLORADO HIGH SCHOOL ACTIVITIES ASSOCIATION	80011	Professional Association		2,400	11/01/2023	November 	12/15/2023	2023-2024	02/28/2024
Green Turner, Joan Andrew (J. Andrew Green & Assoc., Inc.) (J. Andrew Green & Assoc., Inc.)	Green Turner	Joan Andrew	J. Andrew Green & Assoc., Inc.	80126	19917000039	20235079419	Colorado Retirement Association	80237	Organization	Financial/Investment	3,000	11/03/2023	November 	12/15/2023	2023-2024	02/28/2024
Green Turner, Joan Andrew (J. Andrew Green & Assoc., Inc.) (J. Andrew Green & Assoc., Inc.)	Green Turner	Joan Andrew	J. Andrew Green & Assoc., Inc.	80126	19917000039	20235079419	Colorado Springs Chamber of Commerce and EDC	80903	Organization	General Business	2,009	11/09/2023	November 	12/15/2023	2023-2024	02/28/2024
Green Turner, Joan Andrew (J. Andrew Green & Assoc., Inc.) (J. Andrew Green & Assoc., Inc.)	Green Turner	Joan Andrew	J. Andrew Green & Assoc., Inc.	80126	19917000039	20235079419	Colorado Springs Chamber of Commerce and EDC	80903	Organization	General Business	2,009	11/03/2023	November 	12/15/2023	2023-2024	02/28/2024
Green Turner, Joan Andrew (J. Andrew Green & Assoc., Inc.) (J. Andrew Green & Assoc., Inc.)	Green Turner	Joan Andrew	J. Andrew Green & Assoc., Inc.	80126	19917000039	20235079419	Cooper Levenson Attorneys at Law	08401	Industry	Gaming	5,000	11/03/2023	November 	12/15/2023	2023-2024	02/28/2024
Green Turner, Joan Andrew (J. Andrew Green & Assoc., Inc.) (J. Andrew Green & Assoc., Inc.)	Green Turner	Joan Andrew	J. Andrew Green & Assoc., Inc.	80126	19917000039	20235079419	Bent County	81054	Government	Government/Civil	1,915	10/30/2023	October  	11/15/2023	2023-2024	02/28/2024
Green Turner, Joan Andrew (J. Andrew Green & Assoc., Inc.) (J. Andrew Green & Assoc., Inc.)	Green Turner	Joan Andrew	J. Andrew Green & Assoc., Inc.	80126	19917000039	20235079419	COLORADO HIGH SCHOOL ACTIVITIES ASSOCIATION	80011	Professional Association		2,400	10/04/2023	October  	11/15/2023	2023-2024	02/28/2024
Green Turner, Joan Andrew (J. Andrew Green & Assoc., Inc.) (J. Andrew Green & Assoc., Inc.)	Green Turner	Joan Andrew	J. Andrew Green & Assoc., Inc.	80126	19917000039	20235079419	Colorado Retirement Association	80237	Organization	Financial/Investment	3,000	10/30/2023	October  	11/15/2023	2023-2024	02/28/2024
Green Turner, Joan Andrew (J. Andrew Green & Assoc., Inc.) (J. Andrew Green & Assoc., Inc.)	Green Turner	Joan Andrew	J. Andrew Green & Assoc., Inc.	80126	19917000039	20235079419	Colorado Springs Chamber of Commerce and EDC	80903	Organization	General Business	2,009	10/30/2023	October  	11/15/2023	2023-2024	02/28/2024
Green Turner, Joan Andrew (J. Andrew Green & Assoc., Inc.) (J. Andrew Green & Assoc., Inc.)	Green Turner	Joan Andrew	J. Andrew Green & Assoc., Inc.	80126	19917000039	20235079419	Crowley County	81063	Government	Government/Civil	1,915	10/30/2023	October  	11/15/2023	2023-2024	02/28/2024
Green Turner, Joan Andrew (J. Andrew Green & Assoc., Inc.) (J. Andrew Green & Assoc., Inc.)	Green Turner	Joan Andrew	J. Andrew Green & Assoc., Inc.	80126	19917000039	20235079419	Bent County	81054	Government	Government/Civil	1,915	09/15/2023	September	10/16/2023	2023-2024	02/28/2024
Green Turner, Joan Andrew (J. Andrew Green & Assoc., Inc.) (J. Andrew Green & Assoc., Inc.)	Green Turner	Joan Andrew	J. Andrew Green & Assoc., Inc.	80126	19917000039	20235079419	Colorado Retirement Association	80237	Organization	Financial/Investment	3,000	09/15/2023	September	10/16/2023	2023-2024	02/28/2024
Green Turner, Joan Andrew (J. Andrew Green & Assoc., Inc.) (J. Andrew Green & Assoc., Inc.)	Green Turner	Joan Andrew	J. Andrew Green & Assoc., Inc.	80126	19917000039	20235079419	Cooper Levenson Attorneys at Law	08401	Industry	Gaming	5,000	09/15/2023	September	10/16/2023	2023-2024	02/28/2024
Green Turner, Joan Andrew (J. Andrew Green & Assoc., Inc.) (J. Andrew Green & Assoc., Inc.)	Green Turner	Joan Andrew	J. Andrew Green & Assoc., Inc.	80126	19917000039	20235079419	DISTILLED SPIRITS COUNCIL OF THE UNITED STATES	20005	Trade		4,583	09/28/2023	September	10/16/2023	2023-2024	02/28/2024
Green Turner, Joan Andrew (J. Andrew Green & Assoc., Inc.) (J. Andrew Green & Assoc., Inc.)	Green Turner	Joan Andrew	J. Andrew Green & Assoc., Inc.	80126	19917000039	20235079419	Bent County	81054	Government	Government/Civil	3,830	08/21/2023	August   	09/15/2023	2023-2024	02/28/2024
Green Turner, Joan Andrew (J. Andrew Green & Assoc., Inc.) (J. Andrew Green & Assoc., Inc.)	Green Turner	Joan Andrew	J. Andrew Green & Assoc., Inc.	80126	19917000039	20235079419	COLORADO HIGH SCHOOL ACTIVITIES ASSOCIATION	80011	Professional Association		2,400	08/31/2023	August   	09/15/2023	2023-2024	02/28/2024
