lobbyistName	lobbyistLastName	lobbyistFirstName	lobbyistFirmName	lobbyistZip	primaryLobbyistID	annualLobbyistRegistrationID	clientName	clientAdress	clientCity	clientState	clientZip	clientPhone	industryTradeType	businessType	clientBeginDate	clientEndDate	clientStatus	ceoNames	fiscalYear	runDate
EICHBERG, ADAM (Headwaters Strategies)	EICHBERG	ADAM	Headwaters Strategies	80264	20095007150	20235076695	Retail Services & Systems, Inc.	6600 Rockledge Drive, Suite 150	Bethesda	MD	20817	301-547-0807	Merchandise/Retail	Business Entity	01/01/2022		Active  	Trone, David	2023-2024	02/28/2024
EICHBERG, ADAM (Headwaters Strategies)	EICHBERG	ADAM	Headwaters Strategies	80264	20095007150	20235076695	Rose Community Foundation	4500 Cherry Creek Drive South, Suite 900	Denver	CO	80246	303-398-7400	Foundation	Organization	02/01/2022		Active  		2023-2024	02/28/2024
EICHBERG, ADAM (Headwaters Strategies)	EICHBERG	ADAM	Headwaters Strategies	80264	20095007150	20235076695	RXN Group	295 Seven Farms Drive, C-266	Daniel Island	SC	29492	617-913-4905	Consultant	Business Entity	02/07/2024		Active  	Potter, Jon	2023-2024	02/28/2024
EICHBERG, ADAM (Headwaters Strategies)	EICHBERG	ADAM	Headwaters Strategies	80264	20095007150	20235076695	Ryman Hospitality Properties	One Gaylord Drive	Nashville	TN	37214	713-961-3835	Real Estate	Business Entity	09/01/2015		Active  	Chaffin, Patrick	2023-2024	02/28/2024
EICHBERG, ADAM (Headwaters Strategies)	EICHBERG	ADAM	Headwaters Strategies	80264	20095007150	20235076695	Sorare	10 Rue de la Victoire	Paris	OT	617-913-4904	617-913-4904	Blockchain	Business Entity	02/22/2024		Active  	Potter, Jon	2023-2024	02/28/2024
EICHBERG, ADAM (Headwaters Strategies)	EICHBERG	ADAM	Headwaters Strategies	80264	20095007150	20235076695	Tesla Motors	3500 Deer Creek Road	Palo Alto	CA	94304	650-681-5000	Automotive	Business Entity	04/13/2016		Active  	O'Connell, Diarmuid	2023-2024	02/28/2024
EICHBERG, ADAM (Headwaters Strategies)	EICHBERG	ADAM	Headwaters Strategies	80264	20095007150	20235076695	The Bell Policy Center	1905 Sherman St., Suite 900	Denver	CO	80203	303-297-0456	General Business	Organization	01/01/2017		Active  		2023-2024	02/28/2024
EICHBERG, ADAM (Headwaters Strategies)	EICHBERG	ADAM	Headwaters Strategies	80264	20095007150	20235076695	Vivid Seats	111 N Canal, Suite 800	Chicago	IL	60606	312-291-9966	Entertainment/Recreation	Business Entity	04/01/2021		Active  	Chia, Stan	2023-2024	02/28/2024
EICHBERG, ADAM (Headwaters Strategies)	EICHBERG	ADAM	Headwaters Strategies	80264	20095007150	20235076695	Western Resource Advocates	2260 Baseline Road, #200	Boulder	CO	80302	303-444-1188	Environmental Services	Organization	07/01/2022		Active  		2023-2024	02/28/2024
Eliot, Alexandra (Freestone Strategies)	Eliot	Alexandra	Freestone Strategies	80205	20225053582	20235077056	Environmental Defense Action Fund	1875 Connecticut Ave NW, Suite 600	Washington	DC	20009	202-572-3298	Environmental Services	Organization	04/01/2022		Active  		2023-2024	02/28/2024
Eliot, Alexandra (Freestone Strategies)	Eliot	Alexandra	Freestone Strategies	80205	20225053582	20235077056	Guzman Energy	1125 17th St, #740	Denver	CO	80202	720-778-2000	Energy	Business Entity	04/01/2022		Active  	Riley, Christopher M	2023-2024	02/28/2024
Elliott, Lyn D (American Property Casualty Insurance Association)	Elliott	Lyn	American Property Casualty Insurance Association	60631	20205019454	20235078342	American Property Casualty Insurance Association	8700 West Bryn Mawr Avenue, Suite 1200s	Chicago	IL	60631	847-297-7800	Insurance	Trade	01/28/2020		Active  		2023-2024	02/28/2024
Engle, Jennifer A.	Engle	Jennifer		80111	20175000501	20235077516	FMR LLC	245 Summer Street	Boston	MA	02210	817-474-1260	Financial/Investment	Business Entity	01/01/2017		Active  	Johnson, Abigail	2023-2024	02/28/2024
Erb, Kelly	Erb	Kelly		80014	20155006971	20235079330	Colorado Rural Health Center	3033 S Parker Road, Suite 606	Aurora	CO	80014	303-832-7493	Healthcare/Medical	Organization	03/01/2015		Active  		2023-2024	02/28/2024
Escalante, Ian C	Escalante	Ian		80120	20235093669	20235093669	Rocky Mountain Gun Owners	8152 Southpark Lane, Suite 201	Littleton	CO	80120	970-460-9004	Political Organizations	Organization	10/16/2023		Active  		2023-2024	02/28/2024
Espinoza, Angelique Renee	Espinoza	Angelique		80301	20215030554	20235080091	Good Business Colorado	1420 Ogden St. G2	Denver	CO	80218	303-818-2032	General Business	Professional Association	03/01/2021		Active  		2023-2024	02/28/2024
Estus, John	Estus	John		20001	20235048815	20235077876	Amazon.com Services LLC	601 New Jersey Avenue NW, Suite 900	Washington	DC	20001	202-442-2900	Merchandise/Retail	Business Entity	04/10/2023	10/04/2023	Inactive	Jassy, Andy	2023-2024	02/28/2024
Eulberg, Dennis J (Colorado Professional Fire Fighters)	Eulberg	Dennis	Colorado Professional Fire Fighters	80205	20175005691	20235075912	Colorado Professional Fire Fighters	12 Lakeside Lane, Suite 130	Denver	CO	80212	303-308-1992	Firefighters/Paramedics	Professional Association	02/20/2017		Active  	Cordova, Phil	2023-2024	02/28/2024
Evans, Andrea	Evans	Andrea		37027	20145006340	20235076282	CoreCivic, Inc.	5501 Virginia Way	Brentwood	TN	37027	615-263-3056	Corrections, reentry efforts and real estate solutions	Business Entity	03/07/2014		Active  	Hininger, Damon	2023-2024	02/28/2024
Ewing, Joshua	Ewing	Joshua		80111-251	20185000264	20235082014	Colorado Hospital Association	7335 East Orchard Road	Greenwood Village	CO	80111	720-489-1630	Healthcare/Medical	Trade	01/01/2018		Active  		2023-2024	02/28/2024
Fabricius, Jillian Adams	Fabricius	Jillian		80201	20205054349	20245013692	Illuminate Colorado	951 20th Street, #1860	Denver	CO	80201	303-413-3460	Human welfare	Organization	02/01/2020		Active  		2023-2024	02/28/2024
Farmer, Edwin "Doug"	Farmer	Edwin "Doug"		80203	20185013809	20235079741	Colorado Health Care Association	225 E. 16th Ave., #1100	Denver	CO	80203	303-861-8228	Healthcare/Medical	Organization	03/01/2018		Active  		2023-2024	02/28/2024
Faught, John David	Faught	John		80206	20245001181	20245001181	AllHealth Network	116 Inverness Drive, E.	Englewood	CO	80112		Community Mental Health Center	Organization	01/01/2024		Active  		2023-2024	02/28/2024
Fearn, Austin (Aponte Public Affairs, Inc)	Fearn	Austin	Aponte Public Affairs, Inc	80202	20245010565	20245010565	American Academy of Pediatrics (AAP)	P.O. Box 4834	Englewood	CO	80155		Healthcare/Medical	Professional Association	02/02/2024		Active  		2023-2024	02/28/2024
Fearn, Austin (Aponte Public Affairs, Inc)	Fearn	Austin	Aponte Public Affairs, Inc	80202	20245010565	20245010565	Aponte Public Affairs, Inc	110 16th St, #1400	Denver	CO	80202	303-358-4485	Consultant	Government	02/02/2024		Active  		2023-2024	02/28/2024
Fearn, Austin (Aponte Public Affairs, Inc)	Fearn	Austin	Aponte Public Affairs, Inc	80202	20245010565	20245010565	Children's Hospital Colorado (CHCO)	13123 E. 16th Ave, B015	Aurora	CO	80045		Healthcare/Medical	Organization	02/02/2024		Active  		2023-2024	02/28/2024
Fearn, Austin (Aponte Public Affairs, Inc)	Fearn	Austin	Aponte Public Affairs, Inc	80202	20245010565	20245010565	Colorado Access (CA)	1065 E. Harvard Street, #600	Denver	CO	80231		Insurance	Professional Association	02/02/2024		Active  		2023-2024	02/28/2024
Fearn, Austin (Aponte Public Affairs, Inc)	Fearn	Austin	Aponte Public Affairs, Inc	80202	20245010565	20245010565	Counties & Commissioners Acting Together (CCAT)	110 16th St, #1400	Denver	CO	80202	303-358-4485	Government/Civil	Government	02/02/2024		Active  		2023-2024	02/28/2024
Fearn, Austin (Aponte Public Affairs, Inc)	Fearn	Austin	Aponte Public Affairs, Inc	80202	20245010565	20245010565	Dumb Friends League (DFL	2080 S. Quebec	Denver	CO	80231	303-751-5772	General Business	Organization	02/02/2024		Active  		2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	Affirm, Inc.	650 California Street	San Francisco	CA	94108	702-249-2166	Financial/Investment	Business Entity	04/12/2023	12/31/2023	Inactive	Izaguirre, Ulrico	2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	American Resort Development Association	4901 Vineland Road, Suite 635	Orlando	FL	32811	407-245-7601	vacation ownership and resort development industries	Organization	11/01/2012	12/31/2023	Inactive		2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	Bristol-Myers Squibb	801 Pennsylvania Ave NW, Suite 325	Washington	DC	20004	720-201-9242	Manufacturing	Industry	01/15/2020	12/31/2023	Inactive	Swan, Sarah Ehrlich	2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	BROWNSTEIN HYATT FARBER SCHRECK, LLP	410 17TH STREET, SUITE 2200	DENVER	CO	80202	303-223-1100	Attorney/Legal	Business Entity	07/15/2010	12/31/2023	Inactive	Agron, Adam A	2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	CITY OF COLORADO SPRINGS	30 S. NEVADA AVENUE, SUITE 501	COLORADO SPRINGS	CO	80903	719-358-2489	Government/Civil	Government	01/01/2016	12/31/2023	Inactive		2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	COLORADO AUTOMOBILE DEALERS ASSOCIATION	290 EAST SPEER BLVD.	DENVER	CO	80203	303-831-1722	NON-PROFIT ASSOCIATION	Organization	07/15/2010	12/31/2023	Inactive		2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	Colorado Legal Services	1905 Sherman Street, Suite 400	Denver	CO	80203	303-866-9399	Attorney/Legal	Business Entity	10/01/2019	12/31/2023	Inactive	Asher, Jonathan	2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	COLORADO STATE UNIVERSITY	410 17TH STREET, SUITE 2440	DENVER	CO	80202	303-534-6290	Education	Business Entity	07/15/2010	12/31/2023	Inactive	Schweigert, Richard W	2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	CORECIVIC	10 BURTON HILLS BLVD.	NASHVILLE	TN	37215	615-263-3000	PRIVATE BUSINESS	Business Entity	07/15/2010	12/31/2023	Inactive	Ferguson, John D.	2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	Dealertrack Registration and Titling Solutions	115 Poheganut Drive, Suite 201	Groton	CT	06340	916-350-0744	Automotive	Business Entity	01/18/2018	12/31/2023	Inactive	Devine, Bev	2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	Dominion Water & Sanitation District	9250 East Costilla Avenue, Suite 210	Greenwood Village	CO	80112	720-531-4210	Utilities	Industry	01/30/2020	12/31/2023	Inactive	Provaznik, Mary Kay	2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	E-470 Public Highway Authority	22470 E. 6th Parkway, Suite 100	Aurora	CO	80018	303-537-3745	Transportation	Government	11/01/2017	12/31/2023	Inactive	Stewart, Tim	2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	Empower Retirement	8515 E. Orchard Rd., 9T2	Greenwood Village	CO	80111	303-737-1829	Financial/Investment	Business Entity	11/01/2020	12/31/2023	Inactive	Mancini, Keith	2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	Entertainment Software Association	601 Massachusetts Avenue, NW, Suite 300 West	Washington	DC	20001	202-223-2400	Video Game Industry	Professional Association	01/01/2018	12/31/2023	Inactive	Foulkes, Tom	2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	FEDERAL EXPRESS CORPORATION	3620 HACKS CROSS ROAD, BUILDING B, 3RD FLOOR	MEMPHIS	TN	38125	901-369-3600	DELIVERY SERVICE	Business Entity	07/15/2010	12/31/2023	Inactive	Smith, Frederick W.	2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	FMR LLC a/k/a Fidelity Investments	325 7th Street, N.W., Suite 650	Washington	DC	20004-2818	202-408-0999	Financial/Investment	Business Entity	01/13/2014	12/31/2023	Inactive	Kennedy, Karen	2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	Jackpocket, Inc.	8 W. 40th Street, 2nd Floor	New York	NY	10018	614-371-7898	Gaming	Business Entity	01/14/2019	12/31/2023	Inactive	Fries, Andrew	2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	Lift One Lodge Aspen LLC	10877 Wilshire Blvd., Suite 2300	Los Angeles	CA	90024	424-535-3306	Real Estate	Business Entity	12/28/2022	12/31/2023	Inactive	Laufer, Mitch	2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	LKQ Corporation	5975 North Federal Highway, Suite 130, Imperial Square	Fort Lauderdale	FL	33308	954-492-9092	Automotive	Business Entity	02/07/2014	12/31/2023	Inactive	Hileman, Frank	2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	Metro Water Recovery	6450 York Street	Denver	CO	80229	303-286-3416	Water District	Government	04/01/2018	12/31/2023	Inactive	Jackson, Emily	2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	Pernod Ricard USA	250 Park Avenue	New York	NY	10177	850-339-2259	Food Services	Business Entity	03/01/2022	12/31/2023	Inactive	Engel, Tara	2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	PRA Group, Inc.	150 Corporate Blvd.	Norfolk	VA	23502	757-376-8686	Financial/Investment	Business Entity	07/01/2020	12/31/2023	Inactive	Wayland, Franci	2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	Sports Betting Alliance	2308 Mt. Vernon Avenue, Suite 262	Alexandria	VA	22301	202-849-9002	Gaming	Trade	03/01/2022	12/31/2023	Inactive		2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	Sterling Ranch Development	8155 Piney River Avenue, Suite 200	Littleton	CO	80125	303-736-6719	Real Estate	Business Entity	01/23/2023	12/31/2023	Inactive	Smethills, Brock	2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	The American Society for the Prevention of Cruelty to Animals	600 Pennsylvania SE, Suite 450	Washington	DC	20003	916-584-1816	Animal Rights Group	Organization	02/11/2021	12/31/2023	Inactive	Riggs, Susan	2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	The American Transplant Foundation	600 17th Street, Suite 2115 S	Denver	CO	80202	303-757-0959	Non-Profit	Organization	02/01/2017	12/31/2023	Inactive	Darwish, Anastasia	2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	The ScottsMiracle-Gro Company	14111 Scottslawn Road	Marysville	OH	43041	206-305-1622	Agriculture	Industry	03/03/2020	12/31/2023	Inactive	Diamond, Michael	2023-2024	02/28/2024
FEELEY, MICHAEL (Brownstein Hyatt Farber Schreck, LLP)	FEELEY	MICHAEL	Brownstein Hyatt Farber Schreck, LLP	80202	20085005271	20235077970	Total Community Options, Inc.	8950 E. Lowry Blvd.	Denver	CO	80230	720-974-2459	Charitable Organization	Organization	11/01/2014	12/31/2023	Inactive		2023-2024	02/28/2024
FERM, ROBERT M	FERM	ROBERT		80202	19907000136	20235081592	Campaign for Tobacco-Free Kids	1400 I Street, N.W., Ste. 1200	Washington	DC	20005	970-214-4808	Non-Profit	Organization	02/08/2022	12/05/2023	Inactive		2023-2024	02/28/2024
FERM, ROBERT M	FERM	ROBERT		80202	19907000136	20235081592	Chubb - North America	805 Patterson Avenue	Austin	TX	78703	512-296-3092	Insurance	Business Entity	01/20/2016		Active  	Marlow, John R	2023-2024	02/28/2024
FERM, ROBERT M	FERM	ROBERT		80202	19907000136	20235081592	Cigna Corporate Services, LLC	900 Cottage Road, B6LPA	Bloomfield	CT	06002	860-226-3160	Insurance	Business Entity	07/14/2010		Active  	Brainerd, Mary	2023-2024	02/28/2024
FERM, ROBERT M	FERM	ROBERT		80202	19907000136	20235081592	Colorado Charter School Institute	1580 Logan Street, Suite 210	Denver	CO	80203	303-866-3299	Education	Organization	01/20/2016		Active  		2023-2024	02/28/2024
FERM, ROBERT M	FERM	ROBERT		80202	19907000136	20235081592	Colorado Coroners Association	9089 Braemore Heights	Colorado Springs	CO	80927	970-628-5151	Government/Civil	Professional Association	01/31/2023		Active  		2023-2024	02/28/2024
FERM, ROBERT M	FERM	ROBERT		80202	19907000136	20235081592	Colorado Creditor Bar Assocation	770 W. Hampden Avenue, Suite 227	Englewood	CO	80110	303-781-3529	Attorney/Legal	Professional Association	02/15/2019		Active  	Greenberg, Alan	2023-2024	02/28/2024
FERM, ROBERT M	FERM	ROBERT		80202	19907000136	20235081592	Colorado Gaming Association	700 Colorado Blvd., Ste. 632	Denver	CO	80206	303-237-5480	Gaming	Professional Association	02/02/2022		Active  		2023-2024	02/28/2024
FERM, ROBERT M	FERM	ROBERT		80202	19907000136	20235081592	Colorado Society of CPAs	7720 Belleview	Englewood	CO	80110	303-773-2877	Education	Organization	07/14/2010		Active  	Medley, Mary	2023-2024	02/28/2024
FERM, ROBERT M	FERM	ROBERT		80202	19907000136	20235081592	Colorado Succeeds	P.O. Box 271432	Littleton	CO	80127	571-235-1338	Education	Organization	11/01/2021		Active  	Laband, Scott	2023-2024	02/28/2024
FERM, ROBERT M	FERM	ROBERT		80202	19907000136	20235081592	Continental Casualty Company (CNA)	CNA CENTER 43 S	CHICAGO	IL	60685	312-822-2828	Insurance	Business Entity	07/14/2010		Active  	Lilienthal, Stephen W; Lewis, James R	2023-2024	02/28/2024
FERM, ROBERT M	FERM	ROBERT		80202	19907000136	20235081592	Hall & Evans, LLC	1001 17th Street, Suite 300	Denver	CO	80202	303-628-3300	Attorney/Legal	Business Entity	01/01/2019		Active  	Eberhart, Lance G	2023-2024	02/28/2024
